향수ID,향수명,브랜드명,성별,이미지URL,향_설명
814,Touch for Women,Burberry,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.814.webp,"마른 나무결과 깨끗한 공기, 낮은 그림자가 균형 있게 놓이는 향수입니다. Red Pepper와 Cassia의 인상이 중심에 있고, 주변으로 마른 나무결, 크리미한 흰 꽃가 은근하게 번집니다.

Red Pepper에서는 섬세한 질감과 은한 표정이 느껴집니다. Cassia에서는 섬세한 질감과 은한 표정이 더해집니다. 피치는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 Green Almond가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 화이트 머스크가 목재감을 깨끗하게 정리합니다. 베티버를 더하면 더 건조하고 세련된 인상으로 기울어집니다."
28522,Brit Eau de Toilette,Burberry,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.28522.webp,"포근한 단맛과 낮은 나무빛이 만나 편안하지만 쉽게 잊히지 않는 인상을 남기는 향수입니다. Green Almond와 라임의 인상이 중심에 있고, 주변으로 밝은 시트러스, 바닐라의 온기가 은근하게 번집니다.

Green Almond의 섬세한 질감과 은한 표정, 라임의 차갑고 날렵한 초록빛 산미, Sugar의 섬세한 질감과 은한 표정이 부드럽게 어우러져 향의 표정을 만듭니다. Mahogany는 그 표정을 한층 섬세하게 다듬습니다.

편안한 무드의 데이트나 저녁 약속에서 특히 매력적입니다. 피부 온도와 만나면 재료의 단맛이 둥글게 정리됩니다.

레이어링을 할 때는 화이트 머스크와 만나면 살결감이 깨끗하게 정리됩니다. 커피나 카카오 계열을 소량 더하면 달콤함이 더 어른스럽게 가라앉습니다."
95883,Goddess Intense,Burberry,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.95883.webp,"디저트의 이미지를 빌리지만 먹는 냄새로 흐르지 않고, 살결에 남는 달콤한 온기로 정리되는 향수입니다. 라벤더, 바닐라, Vanilla Absolute에서 출발해 바닐라의 온기, 라벤더의 보랏빛, 패출리의 어둠 사이를 자연스럽게 오갑니다.

라벤더와 바닐라가 먼저 향의 표정을 열고, 버번 바닐라, Vanilla Caviar 쪽으로 질감이 이어집니다. 마지막에는 패출리가 잔향을 부드럽게 붙잡습니다.

편안한 무드의 데이트나 저녁 약속에서 특히 매력적입니다. 피부 온도와 만나면 재료의 단맛이 둥글게 정리됩니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
1733,Eau de Parfum,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.1733.webp,"꽃의 색을 선명하게 보여주면서도 과한 장식감 없이 부드러운 곡선을 남기는 향수입니다. 원문이 떠올리게 하는 분위기는 느리게 흔들리는 꽃의 관능적인 그림자에 가깝습니다. 실제 착향에서는 꽃잎의 볼륨, 장미의 결 방향으로 차분하게 풀립니다.

피오니와 리치가 먼저 향의 표정을 열고, 뮤게, 버지니아 시더 쪽으로 질감이 이어집니다. 마지막에는 앰버가 잔향을 부드럽게 붙잡습니다.

셔츠, 실크 블라우스, 단정한 니트처럼 질감이 있는 옷차림과 잘 어울립니다. 향이 직선적으로 튀기보다 둥근 곡선을 남깁니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
48434,Nomade,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.48434.webp,"마른 나무결과 깨끗한 공기, 낮은 그림자가 균형 있게 놓이는 향수입니다. 마른 나무결, 밝은 시트러스, 맑은 과즙감의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Mirabelle에서는 섬세한 질감과 은한 표정이 느껴집니다. 베르가못에서는 밝은 산미와 투명한 빛이 더해집니다. 재스민은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 화이트 머스크가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

계절을 크게 타지 않는 편이며, 선선한 날에는 목재의 깊이가 더 또렷합니다. 피부 위에서 담백하게 오래 남는 타입입니다.

레이어링을 할 때는 화이트 머스크가 목재감을 깨끗하게 정리합니다. 베티버를 더하면 더 건조하고 세련된 인상으로 기울어집니다."
9370,Love,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.9370.webp,"화장대 위의 고운 가루, 잘 다린 셔츠, 낮은 조명이 함께 떠오르는 향수입니다. 보송한 파우더, 꽃잎의 볼륨, 아이리스 파우더의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

핑크 페퍼의 장밋빛 스파크와 밝은 열감, African Orange Flower의 섬세한 질감과 은한 표정, 헬리오트로프의 아몬드 파우더 같은 단맛이 부드럽게 어우러져 향의 표정을 만듭니다. Rice는 그 표정을 한층 섬세하게 다듬습니다.

차분하고 정돈된 인상을 만들기 좋아 사무실이나 조용한 약속에도 부담이 적습니다. 향의 매력은 확산보다 가까운 거리의 질감에서 살아납니다.

레이어링을 할 때는 베르가못이나 알데하이드 계열이 파우더의 답답함을 덜어줍니다. 화이트 머스크를 더하면 깨끗한 옷감 같은 잔향이 길어집니다."
26227,Love Story,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.26227.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 네롤리와 배의 인상이 중심에 있고, 주변으로 밝은 시트러스, 살결 같은 머스크가 은근하게 번집니다.

네롤리와 배가 먼저 향의 표정을 열고, 로즈, Cashmirwood 쪽으로 질감이 이어집니다. 마지막에는 패출리가 잔향을 부드럽게 붙잡습니다.

셔츠, 실크 블라우스, 단정한 니트처럼 질감이 있는 옷차림과 잘 어울립니다. 향이 직선적으로 튀기보다 둥근 곡선을 남깁니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
18702,Roses de Chloé,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.18702.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 리치, 베르가못, 타라곤에서 출발해 장미의 결, 꽃잎의 볼륨, 밝은 시트러스 사이를 자연스럽게 오갑니다.

리치와 베르가못이 먼저 향의 표정을 열고, 시더, 앰버 쪽으로 질감이 이어집니다. 마지막에는 우디 노트가 잔향을 부드럽게 붙잡습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 샌달우드가 꽃의 질감을 더 크리미하게 만들어 줍니다. 시트러스 코롱을 곁들이면 전체 인상이 한층 맑아집니다."
14000,L'Eau de Chloe,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.14000.webp,"막 씻은 셔츠처럼 깨끗하게 열리지만, 단순한 산뜻함에 머물지 않는 향수입니다. 젖은 공기와 깨끗한 피부 사이의 투명한 여백을 바탕에 두고, 피부 위에서는 Citron와 자몽의 인상이 자연스럽게 번집니다.

Citron에서는 섬세한 질감과 은한 표정이 느껴집니다. 자몽에서는 쌉싸래한 과즙감과 맑은 청량감이 더해집니다. 뮤게는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 앰버가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
58424,Nomade Absolu de Parfum,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.58424.webp,"마른 나무결과 깨끗한 공기, 낮은 그림자가 균형 있게 놓이는 향수입니다. 맑은 과즙감, 이끼의 그림자, 마른 나무결의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Mirabelle에서는 섬세한 질감과 은한 표정이 느껴집니다. 오크모스에서는 숲 바닥 같은 축축한 깊이가 더해집니다. Davana는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 샌달우드가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 베르가못이나 자몽을 더하면 나무결이 더 맑게 열립니다. 앰버나 벤조인을 소량 곁들이면 잔향이 따뜻하게 둥글어집니다."
57246,Cedrus,Chloé,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.57246.webp,"단정한 목재감 안에 허브, 흙내음, 은한 온도가 스며드는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 마른 나무결, 흙내음의 깊이 방향으로 차분하게 풀립니다.

우디 노트에서는 차분한 나무결과 낮은 깊이가 느껴집니다. 베티버에서는 뿌리의 건조한 초록빛과 흙내음이 더해집니다. 모스는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 카다멈이 스치면서 잔향에 섬세한 굴곡이 생깁니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 베르가못이나 자몽을 더하면 나무결이 더 맑게 열립니다. 앰버나 벤조인을 소량 곁들이면 잔향이 따뜻하게 둥글어집니다."
68777,Eau de Parfum Naturelle,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.68777.webp,"꽃의 색을 선명하게 보여주면서도 과한 장식감 없이 부드러운 곡선을 남기는 향수입니다. Citron, 블랙커런트, 로즈에서 출발해 장미의 결, 밝은 시트러스, 꽃잎의 볼륨 사이를 자연스럽게 오갑니다.

Citron의 섬세한 질감과 은한 표정, 블랙커런트의 진한 산미와 어두운 과즙감, 네롤리의 비누처럼 깨끗한 꽃빛과 시트러스의 밝기가 부드럽게 어우러져 향의 표정을 만듭니다. 미모사는 그 표정을 한층 섬세하게 다듬습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
5886,Eau de Toilette,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.5886.webp,"꽃의 색을 선명하게 보여주면서도 과한 장식감 없이 부드러운 곡선을 남기는 향수입니다. Watermelon와 만다린의 인상이 중심에 있고, 주변으로 장미의 결, 아이리스 파우더가 은근하게 번집니다.

Watermelon와 만다린이 먼저 향의 표정을 열고, 프리지아, 샌달우드 쪽으로 질감이 이어집니다. 마지막에는 통카빈이 잔향을 부드럽게 붙잡습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
71597,Nomade Naturelle Eau de Parfum,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.71597.webp,"디저트의 이미지를 빌리지만 먹는 냄새로 흐르지 않고, 살결에 남는 달콤한 온기로 정리되는 향수입니다. Dates, Mirabelle, Egyptian Jasmine에서 출발해 둥근 단맛, 맑은 과즙감, 바닐라의 온기 사이를 자연스럽게 오갑니다.

Dates와 Mirabelle가 먼저 향의 표정을 열고, 프리지아, 샌달우드 쪽으로 질감이 이어집니다. 마지막에는 오크모스가 잔향을 부드럽게 붙잡습니다.

편안한 무드의 데이트나 저녁 약속에서 특히 매력적입니다. 피부 온도와 만나면 재료의 단맛이 둥글게 정리됩니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
17123,See By Chloé,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.17123.webp,"꽃을 장식처럼 얹기보다, 꽃잎의 결감과 온도를 가까이 가져오는 향수입니다. 꽃잎의 볼륨, 보송한 파우더, 살결 같은 머스크의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Apple Blossom와 베르가못이 먼저 향의 표정을 열고, 일랑일랑, 샌달우드 쪽으로 질감이 이어집니다. 마지막에는 바닐라가 잔향을 부드럽게 붙잡습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 샌달우드가 꽃의 질감을 더 크리미하게 만들어 줍니다. 시트러스 코롱을 곁들이면 전체 인상이 한층 맑아집니다."
344,Narcisse,Chloé,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.344.webp,"디저트의 이미지를 빌리지만 먹는 냄새로 흐르지 않고, 살결에 남는 달콤한 온기로 정리되는 향수입니다. 둥근 단맛, 보송한 파우더, 따뜻한 향신료의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Apricot와 Marigold가 먼저 향의 표정을 열고, 가드니아, 머스크 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

차가운 계절에는 포근하게, 실내에서는 은근한 잔향으로 느껴집니다. 단맛을 선명하게 즐기고 싶지만 향이 답답해지는 것은 피하고 싶을 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크와 만나면 살결감이 깨끗하게 정리됩니다. 커피나 카카오 계열을 소량 더하면 달콤함이 더 어른스럽게 가라앉습니다."
